,id,created_at,favorite_count,retweet_count,text,tweet_cleaned,tweet_cleaned_less,VDR_sentiment,VDR_sentiment_2,TB_sentiment,VDR_detailed_sentiment,VDR_detailed_sentiment_2
3921,1239131292417097729,Sun Mar 15 10:08:16 +0000 2020,3,0,"Government now denying they were ever pursing a policy to achieve herd immunity. Unfortunately its on the record 

 ""cocooning of the vulnerable until herd immunity has been achieved""

Also significant wording - herd immunity has been *achieved*
 https://t.co/Kk7yywhYNe",government denying ever pursing policy achieve herd immunity. unfortunately record `` cocooning vulnerable herd immunity achieved '' also significant wording herd immunity achieved,"Government now denying they were ever pursing policy to achieve herd immunity. Unfortunately its on the record ""cocooning of the vulnerable until herd immunity has been achieved"" Also significant wording herd immunity has been achieved",{'compound': -0.5994},{'compound': -0.5994},-0.208,"{'neg': 0.244, 'neu': 0.691, 'pos': 0.065}","{'neg': 0.17, 'neu': 0.785, 'pos': 0.046}"
3922,1255144091089727488,Tue Apr 28 14:37:25 +0000 2020,0,0,"People confused about the #COVID19 stats, rates and percentages in Twitter.
#DanielKahneman : https://t.co/rNM6LUQW9H","people confused stats, rates percentages twitter.","People confused about the stats, rates and percentages in Twitter. Daniel Kahneman",{'compound': -0.3182},{'compound': -0.3182},-0.4,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0}","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0}"
3923,1253350571647565824,Thu Apr 23 15:50:37 +0000 2020,1,0,".@BBCPM Good package @SusanMichie We can only hope the Govt, who seem to care more about PR than victims of #COVID19, are listening.","good package hope govt, seem care victims, listening.","Good package We can only hope the Govt, who seem to care more about than victims of D, are listening.",{'compound': 0.7717},{'compound': 0.7533},0.7,"{'neg': 0.15, 'neu': 0.261, 'pos': 0.588}","{'neg': 0.093, 'neu': 0.58, 'pos': 0.327}"
3924,1250414593299681281,Wed Apr 15 13:24:05 +0000 2020,0,0,Led by the science we were told by Govt ? Not real science but behavioural science. (The public would find it too difficult to be locked down for a long time !) If social distancing had been implemented at that time how many lives could have been saved ? https://t.co/UXrQVaaXaU,led science told govt not real science behavioural science. public would find difficult locked long time confusion social distancing implemented time many lives could saved,Led by the science we were told by Govt Not real science but behavioural science. The public would find it too difficult to be locked down for long time !) If social distancing had been implemented at that time how many lives could have been saved,{'compound': -0.2263},{'compound': 0.1882},-0.019,"{'neg': 0.159, 'neu': 0.746, 'pos': 0.095}","{'neg': 0.063, 'neu': 0.859, 'pos': 0.078}"
3925,1238249368970461184,Thu Mar 12 23:43:49 +0000 2020,3,2,Please see this thread on the simple steps we CAN all take - and we must all take - to slow the spread of #covid19 https://t.co/pLkTgR3rNh,please see thread simple steps take must take slow spread,Please see this thread on the simple steps we all take and we must all take to slow the spread of covid,{'compound': 0.3182},{'compound': 0.3182},-0.15,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204}","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099}"
3926,1236183721964965888,Sat Mar 07 06:55:41 +0000 2020,1,1,"Maslow is proven again! ;-) 
#coronavirus #Hamsterkaeufe #Hoarding #COVID19 #behavioraleconomics https://t.co/ggTvsoAJUZ",maslow proven! ; - confusion hamsterkaeufe hoarding behavioral economics,Maslow is proven again! ;-) coronavirus Hamsterkaeufe Hoarding behavioral economics,{'compound': -0.3595},{'compound': 0.3164},0.0,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0}","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203}"
3927,1243310511569211392,Thu Mar 26 22:55:00 +0000 2020,1,1,".@ConversationEDU rising to the occasion again, with an article on gardening in the time of #COVID19. In addition to #botany #conservation expertise, the article includes a contribution from #behaviouralscience. Gr8 thinking!
https://t.co/f3cFRjRlgW #DayInLifeOfHealthPsychology",".rising occasion, gardening time d. addition botany conservation expertise, includes contribution behaviouralscience. gr thinking! day life health psychology",".rising to the occasion again, with an article on gardening in the time of D. In addition to botany conservation expertise, the article includes contribution from behaviouralscience. Gr thinking! Day In Life Of Health Psychology",{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3928,1254206116340264961,Sun Apr 26 00:30:14 +0000 2020,2,0,In the new episode of  #DataDrivenInsights I explain why  #COVID19 #ContactTracing will fail without proper  #behavioral  #design. Support the channel by signing up https://t.co/6MpYaIg0MM #COVID19 #quarantine #psychology #privacy #trust #ethics #AI #wellbeing #BehavioralScience https://t.co/BB1SYneEnn,new episode data driven insights explain contact tracing fail without proper behavioral design. support channel signing quarantine psychology privacy trust ethics wellbeing behavioral science,In the new episode of Data Driven Insights explain why Contact Tracing will fail without proper behavioral design. Support the channel by signing up quarantine psychology privacy trust ethics wellbeing Behavioral Science,{'compound': 0.3612},{'compound': 0.3612},-0.121,"{'neg': 0.115, 'neu': 0.689, 'pos': 0.197}","{'neg': 0.091, 'neu': 0.753, 'pos': 0.156}"
3929,1240311977697636352,Wed Mar 18 16:19:54 +0000 2020,36,11,".@IDEO is coordinating w/ global response authorities who want to make sure people have actionable, relevant #covid19 information. Share your experiences about what’s working well to motivate behavior change, what isn't working, and what's missing. https://t.co/lZCr9cJdoX",".is coordinating w/ global response authorities want make sure people actionable, relevant information. share experiences whats working well motivate behavior change, not working, missing.",".is coordinating w/ global response authorities who want to make sure people have actionable, relevant covid information. Share your experiences about whats working well to motivate behavior change, what isn't working, and what's missing.",{'compound': 0.8551},{'compound': 0.743},0.175,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408}","{'neg': 0.054, 'neu': 0.688, 'pos': 0.258}"
3930,1238162681917591552,Thu Mar 12 17:59:21 +0000 2020,7,2,It is incredibly misleading to put the governments phsycologist on behavioural insights up to talk about infectious diseases. We should not be telling the public heard immunity involves lots of people getting ill. This is extremely damaging. https://t.co/N4x0uNlrzz,incredibly misleading put governments phsycologist behavioural insights talk infectious diseases. not telling public heard immunity involves lots people getting ill. extremely damaging.,It is incredibly misleading to put the governments phsycologist on behavioural insights up to talk about infectious diseases. We should not be telling the public heard immunity involves lots of people getting ill. This is extremely damaging.,{'compound': -0.855},{'compound': -0.855},0.069,"{'neg': 0.331, 'neu': 0.669, 'pos': 0.0}","{'neg': 0.216, 'neu': 0.784, 'pos': 0.0}"
3931,1238116486088179712,Thu Mar 12 14:55:48 +0000 2020,33,21,"It's important for the Govt to be led by clinicians and virology experts in designing their response.

This advisor is a psychologist and sociologist. No epidemiological or clinical experience.

Is herd immunity practical without a vaccine?

Are we confident this advice is sound? https://t.co/1USBxklK0C",important govt led clinicians virology experts designing response. advisor psychologist sociologist. no epidemiological clinical experience. herd immunity practical without vaccine? confident advice sound?,It's important for the Govt to be led by clinicians and virology experts in designing their response. This advisor is psychologist and sociologist. No epidemiological or clinical experience. Is herd immunity practical without vaccine? Are we confident this advice is sound?,{'compound': -0.5248},{'compound': 0.4871},0.433,"{'neg': 0.192, 'neu': 0.741, 'pos': 0.067}","{'neg': 0.048, 'neu': 0.834, 'pos': 0.118}"
3932,1238196614138859520,Thu Mar 12 20:14:12 +0000 2020,1,0,Bloody hell. This man is a psychologist who studies behavioural patterns. I do not want #Covid19 treated as some kind of mass social experiment. Surely there must be people in Government who can call out Johnson &amp; Cummings over this dangerous crap. https://t.co/OXQSL8c4nD,bloody hell. man psychologist studies behavioural patterns. not want treated kind mass social experiment. surely must people government call; dangerous crap.,Bloody hell. This man is psychologist who studies behavioural patterns. do not want Covid treated as some kind of mass social experiment. Surely there must be people in Government who can call out Johnson &amp; Cummings over this dangerous crap.,{'compound': -0.9231},{'compound': -0.9011},-0.178,"{'neg': 0.504, 'neu': 0.411, 'pos': 0.085}","{'neg': 0.288, 'neu': 0.656, 'pos': 0.056}"
3933,1249680016545284097,Mon Apr 13 12:45:08 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @takumiisback: RT @DavidIHodgson: ""Remember, remember the 5th of November"". The power still lies with the people...

#COVID19 #Coronavirus #ToriesOut #Pol…","ask leaders make behavioral science core education remember, remember ''. power still lies people ... tories pol","Ask leaders to make Behavioral Science core education Remember, remember the th of November"". The power still lies with the people... Coronavirus Tories Out Pol",{'compound': -0.4215},{'compound': -0.4215},0.0,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0}","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0}"
3934,1241069649426616321,Fri Mar 20 18:30:37 +0000 2020,1,1,Near Real-Time Studies Look for Behavioral Measures Vital to Stopping #Coronavirus https://t.co/nIptiUMvgQ via @DianaMKwon @sciam #behavioralscience,near real- time studies look behavioral measures vital stopping behavioral science,Near Real- Time Studies Look for Behavioral Measures Vital to Stopping Coronavirus via behavioral science,{'compound': 0.1531},{'compound': 0.1531},0.133,"{'neg': 0.125, 'neu': 0.703, 'pos': 0.172}","{'neg': 0.095, 'neu': 0.774, 'pos': 0.131}"
3935,1248522621127458816,Fri Apr 10 08:06:03 +0000 2020,0,0,"@BBCNews @itvnews @piersmorgan @GMB 

Any chance of a mention for the sake of balance?

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO #RevolutionNow #Censorship #Stasi #endthelockdown #NoVaccineForMe https://t.co/t5FP8ZjqtL",chance mention sake balance? tories police state police state mass surveillance behavioral science behavioral economics revolution censorship stasi endthelockdown no vaccine,Any chance of mention for the sake of balance? Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics Revolution Now Censorship Stasi endthelockdown No Vaccine For Me,{'compound': -0.0516},{'compound': -0.0516},0.0,"{'neg': 0.095, 'neu': 0.819, 'pos': 0.086}","{'neg': 0.066, 'neu': 0.873, 'pos': 0.06}"
3936,1248155102935998464,Thu Apr 09 07:45:40 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @DavidIHodgson: @BBCNews @itvnews @piersmorgan @GMB 

Any chance of a mention for the sake of balance?

#COVID19 #Coronavirus… https://t.co/wHvrLwAuq3",ask leaders make behavioral science core education chance mention sake balance?,Ask leaders to make Behavioral Science core education Any chance of mention for the sake of balance? Coronavirus,{'compound': 0.25},{'compound': 0.25},0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167}","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105}"
3937,1244748070774026242,Mon Mar 30 22:07:21 +0000 2020,0,0,"My latest blog.  Same issues, different clients - and all because we don't take the time to check on our own behaviours when we criticise others.

#coaching #selfleadership #covid19 #behaviourchange

https://t.co/z9oPL9B6SS","latest blog. issues, different clients not take time check behaviours criticise others. coaching selfleadership behaviour change","My latest blog. Same issues, different clients and all because we don't take the time to check on our own behaviours when we criticise others. coaching selfleadership covid behaviour change",{'compound': -0.4404},{'compound': -0.4404},0.25,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0}"
3938,1238162106240942080,Thu Mar 12 17:57:04 +0000 2020,0,0,"From the government that brought us the hits ""Sing Happy birthday at the sink"" and ""Take it on the chin"". 
They're now bringing the new smash hit ""Herd immunity"".
(...without vaccines btw)

Unbelievable stuff. https://t.co/tsmMZ4ysQQ",government brought us hits sing happy birthday sink '' take chin ''. bringing new smash hit herd immunity ''. ( ... without vaccines btw confusion unbelievable stuff.,"From the government that brought us the hits Sing Happy birthday at the sink"" and Take it on the chin"". They're now bringing the new smash hit Herd immunity"". (...without vaccines btw) Unbelievable stuff.",{'compound': 0.7497},{'compound': 0.6705},0.229,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243}","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147}"
3939,1249706084505284608,Mon Apr 13 14:28:43 +0000 2020,1,0,For all you face touchers https://t.co/SKIBKHt3hR,face touchers,For all you face touchers,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3940,1238380890318950400,Fri Mar 13 08:26:26 +0000 2020,2,0,"Coming up on #KildareToday from 9am. 
- #ESRI research suggests spread of #coronavirus could be slowed using findings from behavioural science 
- Motions/reports from Clane-Maynooth MD meeting 
- @DermotLeary @NBRU_DUBLIN calling for scaling back of train/bus capacities #Covid19",coming kildare today. research suggests spread could slowed using findings behavioural science motions/reports clane- maynooth meeting calling scaling back train/bus capacities,Coming up on Kildare Today from am. research suggests spread of coronavirus could be slowed using findings from behavioural science Motions/reports from Clane- Maynooth meeting calling for scaling back of train/bus capacities Covid,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3941,1238118220936163330,Thu Mar 12 15:02:41 +0000 2020,1,0,"FYI Dr David Halpern is NOT a medically-qualified public health expert, nor is he an epidemiologist or virologist. He has a PhD in social sciences. https://t.co/mGF3180uea","medically-qualified public health expert, nor epidemiologist virologist. ph social sciences.","Dr David Halpern is medically-qualified public health expert, nor is he an epidemiologist or virologist. He has Ph in social sciences.",{'compound': 0.0},{'compound': 0.0},0.017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3942,1255493349953482752,Wed Apr 29 13:45:15 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @avinnitchok: RT @BloombergCities: Face masks. Staying home. Social distancing. We've all had to adopt new behaviors in response to #COVID19.

Here's 5 t…",ask leaders make behavioral science core education face masks. staying home. social distancing. adopt new behaviors response d.,Ask leaders to make Behavioral Science core education Face masks. Staying home. Social distancing. We've all had to adopt new behaviors in response to D. Here's,{'compound': 0.1779},{'compound': 0.1779},0.085,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091}","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064}"
3943,1247104781446938624,Mon Apr 06 10:12:04 +0000 2020,1,1,"Wake up world. You're being conned. Switch off #MSM &amp; start thinking for yourselves.

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO https://t.co/TBQhCiAfQ4",wake world. conned. switch; start thinking. tories police state police state mass surveillance behavioral science behavioral economics,Wake up world. You're being conned. Switch off &amp; start thinking for yourselves. Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3944,1256017707301994496,Fri May 01 00:28:51 +0000 2020,0,0,Ingathi lisende. https://t.co/L4GRgRtXzg,ingathi lisende.,Ingathi lisende.,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3945,1256127509311238149,Fri May 01 07:45:10 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @DavidIHodgson: #COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience… https://t.co/9wZusB8k8T",ask leaders make behavioral science core education tories police state police state mass surveillance behavioral science,Ask leaders to make Behavioral Science core education Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3947,1238379122042298368,Fri Mar 13 08:19:25 +0000 2020,2,0,"Yes, they are playing  Russian roulette with a  population. It's dystopian. https://t.co/UOvCOHMLW1","yes, playing russian roulette population. dystopian.","Yes, they are playing Russian roulette with population. It's dystopian.",{'compound': 0.5423},{'compound': 0.5423},0.0,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529}","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36}"
3948,1241070986579120131,Fri Mar 20 18:35:55 +0000 2020,1,1,#COVID19 #cdnpoli One third (34%) report very little or no change at all in their daily behaviour. 40% among young people. Discussion matters. Young people who discuss #COVID19 frequently change behaviour as much as older people. #behaviourchange https://t.co/4UlMoEMr1T https://t.co/yXd7i1ts6X,cdnpoli one third drunk confused report little no change daily behaviour. among young people. discussion matters. young people discuss frequently change behaviour much older people. behaviour change,cdnpoli One third (%) report very little or no change at all in their daily behaviour. among young people. Discussion matters. Young people who discuss frequently change behaviour as much as older people. behaviour change,{'compound': -0.6712},{'compound': -0.2698},-0.069,"{'neg': 0.215, 'neu': 0.749, 'pos': 0.036}","{'neg': 0.06, 'neu': 0.909, 'pos': 0.03}"
3949,1243847801907396609,Sat Mar 28 10:30:00 +0000 2020,1,2,Ensure you're spending your #weekend doing something that restores a sense of control in your life as this may help you to regain a sense of control which will balance out the loss of control from socially isolating #behaviouralscience #rhoslab #mentalhealth #Covid19,ensure spending weekend something restores sense control life help regain sense control balance loss control socially isolating behavioural science rhoslab mentalhealth,Ensure you're spending your weekend doing something that restores sense of control in your life as this may help you to regain sense of control which will balance out the loss of control from socially isolating behavioural science rhoslab mentalhealth Covid,{'compound': 0.6369},{'compound': 0.6369},0.033,"{'neg': 0.086, 'neu': 0.634, 'pos': 0.28}","{'neg': 0.049, 'neu': 0.791, 'pos': 0.16}"
3950,1255434308392714241,Wed Apr 29 09:50:38 +0000 2020,0,0,"The🇬🇧Government should have learnt the #nudgeTheory wasn’t to be trusted from the grotesquely awkward #PowerPose politicians paid good money to learn.

Poor scientists &amp; fraudsters outside #socialPsychology are increasing too the #COVID19 death tolls, though.
Via @Ermintrude2 https://t.co/JJpyLdecCR","government learnt nudge theory wasnt trusted grotesquely awkward power pose politicians paid good money learn. poor scientists; fraudsters outside social psychology increasing death tolls, though.","The Government should have learnt the nudge Theory wasnt to be trusted from the grotesquely awkward Power Pose politicians paid good money to learn. Poor scientists &amp; fraudsters outside social Psychology are increasing too the death tolls, though. Via",{'compound': -0.8628},{'compound': -0.8923},-0.053,"{'neg': 0.357, 'neu': 0.523, 'pos': 0.12}","{'neg': 0.288, 'neu': 0.654, 'pos': 0.057}"
3951,1252533819233746944,Tue Apr 21 09:45:08 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @thedrashy: RT @DavidIHodgson: #COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #…",ask leaders make behavioral science core education tories police state police state mass surveillance behavioral science behavioral economics,Ask leaders to make Behavioral Science core education Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3952,1252971676683218944,Wed Apr 22 14:45:01 +0000 2020,0,0,Awesome work to visualize mobility trends related to #COVID19 in a privacy-conscious way. Particularly interesting to see the curves of behavior change https://t.co/apYDFiVYCd,awesome work visualize mobility trends related privacy-conscious way. particularly interesting see curves behavior change,Awesome work to visualize mobility trends related to in privacy-conscious way. Particularly interesting to see the curves of behavior change,{'compound': 0.796},{'compound': 0.796},0.5,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371}","{'neg': 0.0, 'neu': 0.717, 'pos': 0.283}"
3953,1243312821280165888,Thu Mar 26 23:04:10 +0000 2020,3,1,"Really? 

Oh... https://t.co/EF6mfXteIQ",really? oh ...,Really? Oh...,{'compound': 0.0},{'compound': 0.0},0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3954,1250497908186677251,Wed Apr 15 18:55:09 +0000 2020,28,7,BPS members Professor Susan Michie and Professor Stephen Reicher are quoted in this Guardian story on calls for land owned by independent schools and golf clubs to be used to help city dwellers improve their physical and mental health #Covid19 https://t.co/0Kg8xm0GTN,members professor professor stephen reicher quoted guardian story calls land owned independent schools golf clubs used help city dwellers improve physical mental health,members Professor Susan Michie and Professor Stephen Reicher are quoted in this Guardian story on calls for land owned by independent schools and golf clubs to be used to help city dwellers improve their physical and mental health Covid,{'compound': 0.6486},{'compound': 0.6486},-0.033,"{'neg': 0.048, 'neu': 0.743, 'pos': 0.208}","{'neg': 0.03, 'neu': 0.839, 'pos': 0.131}"
3955,1247913257169555456,Wed Apr 08 15:44:40 +0000 2020,12,3,"New version (post review at Nature Human Behaviour) is now online, with a fancy infographic #KnowledgeTranslation #COVID19 #SocialScientistsAssemble. https://t.co/uojhyRG3ll","new version ( post review nature human behaviour confusion online, fancy infographic knowledge translation social scientists assemble.","New version (post review at Nature Human Behaviour) is now online, with fancy infographic Knowledge Translation Social Scientists Assemble.",{'compound': -0.296},{'compound': 0.0},0.057,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3956,1247099677905948673,Mon Apr 06 09:51:47 +0000 2020,0,1,"Wake up world. You're being conned. Switch off #MSM &amp; start thinking for yourselves.

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO https://t.co/HolGc108ep",wake world. conned. switch; start thinking. tories police state police state mass surveillance behavioral science behavioral economics,Wake up world. You're being conned. Switch off &amp; start thinking for yourselves. Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3957,1247103820167090176,Mon Apr 06 10:08:15 +0000 2020,6,8,"Another interesting @bmj_latest article by @DrRichardAmlot @SusanMichie &amp; colleagues - how can we stop people touching their eyes, nose and mouth, one of the main ways #COVID19 infection is spread?
https://t.co/HoOJ8YUQU9
#behaviourchange #behaviouralscience
@PHE_uk @BristolUni","another interesting; colleagues stop people touching eyes, nose mouth, one main ways infection spread? behaviour change behavioural science","Another interesting article by &amp; colleagues how can we stop people touching their eyes, nose and mouth, one of the main ways infection is spread? behaviour change behavioural science",{'compound': 0.128},{'compound': 0.128},0.389,"{'neg': 0.105, 'neu': 0.766, 'pos': 0.129}","{'neg': 0.069, 'neu': 0.846, 'pos': 0.085}"
3959,1251061323783438336,Fri Apr 17 08:13:57 +0000 2020,0,2,"""Those who would give up essential Liberty to purchase a little temporary Safety deserve neither Liberty nor Safety"" Benjamin Franklin 
#PoliceStateUK #PoliceState https://t.co/LqS6Ds9Sk4",would give essential liberty purchase little temporary safety deserve neither liberty nor safety '' benjamin franklin police state police state,"Those who would give up essential Liberty to purchase little temporary Safety deserve neither Liberty nor Safety"" Benjamin Franklin Police State Police State",{'compound': 0.8966},{'compound': 0.8966},-0.094,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425}","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384}"
3960,1252530985109016581,Tue Apr 21 09:33:52 +0000 2020,7,6,"Position paper in @TheLancetPsych on priorities for researching #mentalhealth impacts of #COVID19 co-authored by our #behaviouralscience research theme lead, Prof Lucy Yardley.
https://t.co/HtCQPhl3L4
@PHE_uk @PHE_SouthWest @ARC_West @NIHRresearch @crnwestengland @Mental_Elf","position paper priorities researching mentalhealth impacts co-authored behavioural science research theme lead, prof lucy yardley.","Position paper in on priorities for researching mentalhealth impacts of co-authored by our behavioural science research theme lead, Prof Lucy Yardley.",{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3961,1244745418698674180,Mon Mar 30 21:56:48 +0000 2020,0,1,"In Japan wearing masks is not about protecting yourself (masks not effective), it's about reducing risk that you will infect others (masks effective).

-&gt; Masks work when a person's motivation is altruistic but fail when a person's movitation is selfish.   #BehavioralEconomics https://t.co/W0aVFpGHFL","japan wearing masks not protecting ( masks not effective confusion, reducing risk infect others ( masks effective confusion. - gt; masks work person motivation altruistic fail person movitation selfish. behavioral economics","In Japan wearing masks is not about protecting yourself (masks not effective), it's about reducing risk that you will infect others (masks effective). -&gt; Masks work when person's motivation is altruistic but fail when person's movitation is selfish. Behavioral Economics",{'compound': -0.7602},{'compound': -0.8674},-0.175,"{'neg': 0.336, 'neu': 0.462, 'pos': 0.201}","{'neg': 0.217, 'neu': 0.748, 'pos': 0.035}"
3962,1255040397828657152,Tue Apr 28 07:45:23 +0000 2020,0,0,Ask leaders to make #BehavioralScience core #education RT @ScalarHumanity: Ask leaders to make #BehavioralScience core #education RT @JustBeMentalist: RT @DavidIHodgson: #COVID19… https://t.co/xpREdCvgUo,ask leaders make behavioral science core education ask leaders make behavioral science core education,Ask leaders to make Behavioral Science core education Ask leaders to make Behavioral Science core education,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
3963,1254504027418755074,Sun Apr 26 20:14:02 +0000 2020,0,0,Nudge theory is a poor substitute for science in matters of life or death https://t.co/iWBbe8BVfW #covid19,nudge theory poor substitute science matters life death,Nudge theory is poor substitute for science in matters of life or death covid,{'compound': -0.7845},{'compound': -0.7845},-0.4,"{'neg': 0.534, 'neu': 0.382, 'pos': 0.084}","{'neg': 0.366, 'neu': 0.576, 'pos': 0.058}"
3964,1237560507386572800,Wed Mar 11 02:06:32 +0000 2020,7,0,"Memes for #COVID19 behavior change: 
Choose your touch-free greeting 🙏🖖 
Revisit Kate Winslet's public health tips in Contagion 🦠 
Wash your hands to 90s pop hits w/ 20-sec choruses, Vietnamese Tik Tok vids or drama's best handwashing monologue 🩸
https://t.co/1HKiRQZivR","memes behavior change: choose touch-free greeting folded handsvulcan salute revisit kate winslet public health tips contagion wash hands pop hits w/ -sec choruses, vietnamese tik tok vids drama best hand washing monologue","Memes for behavior change: Choose your touch-free greeting Revisit Kate Winslet's public health tips in Contagion Wash your hands to pop hits w/ -sec choruses, Vietnamese Tik Tok vids or drama's best hand washing monologue",{'compound': 0.7906},{'compound': 0.7906},0.3,"{'neg': 0.073, 'neu': 0.683, 'pos': 0.244}","{'neg': 0.068, 'neu': 0.705, 'pos': 0.227}"
3965,1238861176454500359,Sat Mar 14 16:14:56 +0000 2020,1,1,"Could No10's behavioural governance strategy fail to socially protect &amp; risk more #harm? What is #NudgeTheory? 

Professor of Criminology @steve_tombs offers a brief assessment.
  
#Coronavirus &amp; ‘Deference-to-Science https://t.co/3AWjetfRsH
#Herd_Immunity #BehaviouralGovernance",could no behavioural governance strategy fail socially protect; risk harm? nudge theory? professor criminology offers brief assessment. ; deference-to- science herd immunity behavioural governance,Could No's behavioural governance strategy fail to socially protect &amp; risk more harm? What is Nudge Theory? Professor of Criminology offers brief assessment. Coronavirus &amp; Deference-to- Science Herd Immunity Behavioural Governance,{'compound': -0.8426},{'compound': -0.7994},-0.092,"{'neg': 0.361, 'neu': 0.558, 'pos': 0.081}","{'neg': 0.248, 'neu': 0.686, 'pos': 0.066}"
