,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
2531,9915,Fri Mar 13 17:50:00 +0000 2020,,0,1238522715453231104,,,en,,False,0,"BIT has also been criticised for its income. Private Eye criticised the unit for charging the government for work it used to do itself, and Halpern’s high salary (he earned over £200,000 in his first 14 months at BIT) has also come under the spotlight https://t.co/fq4hPZ2lWn",Chen_group,940,United Kingdom,Yin Chen,Chen_group,,"bit has also been criticised for its income. private eye criticised the unit for charging the government for work it used to do itself, and halpern’s high salary (he earned over £200,000 in his first 14 months at bit) has also come under the spotlight https://t.co/fq4hpz2lwn",['halpern'],['halpern']
2535,9922,Sun Apr 19 05:32:01 +0000 2020,coronavirus covid19 pandemic,1,1251745348004884480,,,en,,False,1,"Population anxiety and positive behaviour change during the COVID-19 epidemic: Cross-sectional surveys in Singapore, China and Italy | medRxiv https://t.co/ehTEVcFlGU #coronavirus #covid19 #pandemic",PandemicCovid20,44523,,Coronavirus Long Haul Covid19,PandemicCovid20,,"population anxiety and positive behaviour change during the covid-19 epidemic: cross-sectional surveys in singapore, china and italy | medrxiv https://t.co/ehtevcflgu #coronavirus #covid19 #pandemic","['behaviour change', 'pandemic', 'epidemic', 'corona', 'covid']",['behaviour change']
2536,9926,Mon Mar 16 19:30:50 +0000 2020,Coronavirus,31,1239635253611900933,,,en,,False,20,"Best way to counter psychological biases is to be transparent.

""In extreme uncertainty, we need to take actions that are robust, that work pretty well, even if our narrative turns out to be wrong.""

A behavioural science professor explains.
#Coronavirus https://t.co/ItDxMasB8Y",ConversationUK,135123,,The Conversation,ConversationUK,,"best way to counter psychological biases is to be transparent.

""in extreme uncertainty, we need to take actions that are robust, that work pretty well, even if our narrative turns out to be wrong.""

a behavioural science professor explains.
#coronavirus https://t.co/itdxmasb8y","['behavioural science', 'corona']",['behavioural science']
2537,9927,Sun Mar 15 22:33:38 +0000 2020,CityJoy_Supermarket Behaviourchange Coronavirus,1,1239318870776778752,,,en,"Kampala, Uganda",False,0,"nother Big Credit to #CityJoy_Supermarket -Mbuya.
All clients have to sanitise as they enter for shopping.
It is such people that we need in this country.

#Behaviourchange
#Coronavirus https://t.co/iPmOCqldZv",moskyeyune,1585,Kampala,KYEYUNE W. MOSES,moskyeyune,,"nother big credit to #cityjoy_supermarket -mbuya.
all clients have to sanitise as they enter for shopping.
it is such people that we need in this country.

#behaviourchange
#coronavirus https://t.co/ipmocqldzv","['behaviourchange', 'corona']",['behaviourchange']
2540,9943,Sat Apr 04 14:30:42 +0000 2020,,2,1246445093432840192,,,en,,False,2,"As well, perception of threat (how much, from where) &amp; efficacy (in system, in self) determine effect of message on behaviour change in emotional situations. Here’s paper that shows how &amp; slides from talk where I applied concept to vaccination behav. Pre Covid-19, but applies. https://t.co/I7JL08Mcl9 https://t.co/tdSqUcjbX0",vicki_leblanc,895,"Ottawa, Ontario",Vicki LeBlanc,vicki_leblanc,,"as well, perception of threat (how much, from where) &amp; efficacy (in system, in self) determine effect of message on behaviour change in emotional situations. here’s paper that shows how &amp; slides from talk where i applied concept to vaccination behav. pre covid-19, but applies. https://t.co/i7jl08mcl9 https://t.co/tdsqucjbx0","['behaviour change', 'covid']",['behaviour change']
2543,9955,Thu Apr 09 01:01:05 +0000 2020,COVID19 coronavirus,2,1248053285178621953,,,en,,False,0,"Great paper on how the public can use social &amp; behavioural science to support #COVID19 #coronavirus pandemic response.
https://t.co/6aeaWJZ1De",drdirkdownunder,248,"iPhone: -37.801815,144.963074",Dirk Van Rooy,drdirkdownunder,,"great paper on how the public can use social &amp; behavioural science to support #covid19 #coronavirus pandemic response.
https://t.co/6aeawjz1de","['behavioural science', 'pandemic', 'corona', 'covid']",['behavioural science']
2544,9963,Sun Apr 05 04:30:54 +0000 2020,covid19 ria,0,1246656537399119874,,,en,,False,0,The latest The behavioural science Daily! https://t.co/Chl2UuMeXM Thanks to @daveheckathorn @OPMglobal #covid19 #ria,davidmccann_cx,698,"Bengaluru, India",David McCann,davidmccann_cx,,the latest the behavioural science daily! https://t.co/chl2uumexm thanks to @daveheckathorn @opmglobal #covid19 #ria,"['behavioural science', 'covid']",['behavioural science']
2546,9969,Tue Mar 10 01:20:28 +0000 2020,besci COVID19,1,1237186525005139968,,,en,,False,0,"Pack lotion, wash ALL of your hands for 20 seconds (yes, scrub under those finger nails), offer tissues, bump covered elbows - make healthy behaviors easy, appealing, and normal - #besci 101 for #COVID19 with @SusanMichie @jimmcmanusph via @BSPHNetwork https://t.co/woL5cWN1Qb",SarahJeanneDC,434,Wyoming,Sarah Delaney,SarahJeanneDC,,"pack lotion, wash all of your hands for 20 seconds (yes, scrub under those finger nails), offer tissues, bump covered elbows - make healthy behaviors easy, appealing, and normal - #besci 101 for #covid19 with @susanmichie @jimmcmanusph via @bsphnetwork https://t.co/wol5cwn1qb","['michie', 'covid']",['michie']
2547,9971,Sun Mar 15 06:09:06 +0000 2020,,46,1239071101298376705,,,en,,False,26,"I do not think this video clip about the British Government's herd immunity experiment is going to age well

https://t.co/xRzswWvRTl",Dr_D_Robertson,4966,"Oxford, UK",Dr Duncan Robertson,Dr_D_Robertson,,"i do not think this video clip about the british government's herd immunity experiment is going to age well

https://t.co/xrzswwvrtl",['herd immunity'],['herd immunity']
2548,9974,Sat Mar 14 14:29:57 +0000 2020,coronavirus,5,1238834760006467585,,,en,,False,5,I was chatting on here recently with @LiamDelaneyEcon about role of behavioural science in charting path for UK policy on #coronavirus. Here’s a very different take - from people in the same field; https://t.co/vdLB7neVuS,Bentonra,5909,"Dublin City, Ireland",Ben Tonra,Bentonra,,i was chatting on here recently with @liamdelaneyecon about role of behavioural science in charting path for uk policy on #coronavirus. here’s a very different take - from people in the same field; https://t.co/vdlb7nevus,"['behavioural science', 'corona']",['behavioural science']
2549,9978,Fri Mar 06 13:16:21 +0000 2020,COVID19,35,1235917132208234496,,,en,,False,22,We have a tendency to completely disregard probability in times of fear.  @CassSunstein talks ‘probability neglect’ via @bopinion. #COVID19   The Cognitive Bias That Makes Us Panic About Coronavirus https://t.co/gz1SnDMBAw,katrnaz,24,"Toronto, Ontario",Katherine Nazimek,katrnaz,,we have a tendency to completely disregard probability in times of fear.  @casssunstein talks ‘probability neglect’ via @bopinion. #covid19   the cognitive bias that makes us panic about coronavirus https://t.co/gz1sndmbaw,"['sunstein', 'corona', 'covid']",['sunstein']
2551,9981,Wed Apr 08 03:09:38 +0000 2020,GoodNews Legacy Resilience Lighter Cheaper Faster cycling cycle bike behaviourchange Change Berlin berlin2020 safety roadsafety COVID19,2,1247723249724579841,,,en,,False,1,"Pop-Up Bikeways in Berlin so that people of all ages are cycle around safely during COVID19 
#GoodNews 
#Legacy 
#Resilience 
#Lighter #Cheaper #Faster #cycling #cycle #bike #behaviourchange #Change #Berlin #berlin2020 #safety #roadsafety #COVID19 https://t.co/cmyuJbjcJx",CyclingRSmith,1257,Brisbane Australia & Devon UK,Rachel Smith,CyclingRSmith,,"pop-up bikeways in berlin so that people of all ages are cycle around safely during covid19 
#goodnews 
#legacy 
#resilience 
#lighter #cheaper #faster #cycling #cycle #bike #behaviourchange #change #berlin #berlin2020 #safety #roadsafety #covid19 https://t.co/cmyujbjcjx","['behaviourchange', 'covid']",['behaviourchange']
2555,9994,Thu May 28 16:56:39 +0000 2020,BorisJohnson DominicCummings Coronavirus DailyBriefingUK,5,1266050765497524224,,,en,,False,3,"@SholaMos1 Did #BorisJohnson just tell the scientists that they were not allowed to answer a question about how #DominicCummings breaking the rules might affect the behavioural science in relations to #Coronavirus?

What the, ... ??? 😳

#DailyBriefingUK https://t.co/EEriPVQeJb",detoff,2316,"Lagos, Nigeria",De Toff,detoff,,"@sholamos1 did #borisjohnson just tell the scientists that they were not allowed to answer a question about how #dominiccummings breaking the rules might affect the behavioural science in relations to #coronavirus?

what the, ... ??? 😳

#dailybriefinguk https://t.co/eeripvqejb","['behavioural science', 'corona']",['behavioural science']
2556,10004,Thu May 14 13:09:58 +0000 2020,COVID19,8,1260920290176950272,,,en,,False,5,"For sustained behaviour change in marginalised communities during #COVID19, knowledge of risk must be accompanied by access to supplies, skills &amp; resources to manage the risk. Slowly but surely @DAY_NRLM Poshan sakhis in Bihar, Odisha &amp; Chhattisgarh are facilitating just that. https://t.co/T5asKeUfUY",Roshni_CWCSAInd,381,"Lady Irwin College, New Delhi",ROSHNI-CWCSA,Roshni_CWCSAInd,,"for sustained behaviour change in marginalised communities during #covid19, knowledge of risk must be accompanied by access to supplies, skills &amp; resources to manage the risk. slowly but surely @day_nrlm poshan sakhis in bihar, odisha &amp; chhattisgarh are facilitating just that. https://t.co/t5askeufuy","['behaviour change', 'covid']",['behaviour change']
2558,10006,Mon Mar 16 16:24:40 +0000 2020,Coronavirus,5,1239588404746166272,,,en,,False,3,"Misunderstood British response to #Coronavirus

Two takeaways:
1. NOT aiming to infect 60% of population for herd immunity. (We don’t give diseases to people for this. We give vaccines.)
2. Little evidence for ‘behavioural fatigue’ in imposed quarantines. https://t.co/BO5PqONYZ6",DeFeliceJanette,10436,Chicagoish,Dr. Janette DeFelice,DeFeliceJanette,,"misunderstood british response to #coronavirus

two takeaways:
1. not aiming to infect 60% of population for herd immunity. (we don’t give diseases to people for this. we give vaccines.)
2. little evidence for ‘behavioural fatigue’ in imposed quarantines. https://t.co/bo5pqonyz6","['corona', 'behavioural fatigue', 'herd immunity']","['behavioural fatigue', 'herd immunity']"
2559,10008,Sun May 10 03:50:56 +0000 2020,Cummings Covid19 SAGE BorisJohnson Tories HerdImmunity,0,1259330052497473538,,,en,,False,1,Another meaningless 'behavioural science' slogan from #Cummings and his band of con artists...😑 #Covid19 #SAGE #BorisJohnson #Tories #HerdImmunity https://t.co/WM6x03Qh4j,polynorph,747,European Union 🇪🇺,Mahesh Patil,polynorph,,another meaningless 'behavioural science' slogan from #cummings and his band of con artists...😑 #covid19 #sage #borisjohnson #tories #herdimmunity https://t.co/wm6x03qh4j,"['behavioural science', 'covid', 'herdimmunity']","['behavioural science', 'herdimmunity']"
2560,10010,Sat Apr 18 07:10:21 +0000 2020,freeevent webinar behaviour covid19 stress mindfullness corpo,0,1251407706839269376,,,en,,False,0,"RT @bebennybutton: Have you registered for our next free webinar? The topic is behaviour change. 20 mins in your lunch break. Tuesday the 21st, 12:30pm AEST. 

https://t.co/ZzPml3HIcA

#freeevent #webinar #behaviour #covid19 #stress #mindfullness #corpo… https://t.co/GoN8zUWTy7",YourFeetCome1st,844,"Hollywood, FL","""Doc Rick"" Rimler",YourFeetCome1st,,"rt @bebennybutton: have you registered for our next free webinar? the topic is behaviour change. 20 mins in your lunch break. tuesday the 21st, 12:30pm aest. 

https://t.co/zzpml3hica

#freeevent #webinar #behaviour #covid19 #stress #mindfullness #corpo… https://t.co/gon8zuwty7","['behaviour change', 'covid']",['behaviour change']
2561,10013,Sun Apr 12 12:43:38 +0000 2020,IndiaFightsCorona COVID19,35,1249317252458897408,,,en,,False,8,"#IndiaFightsCorona: 

NRLM Self Help Group network rises to the challenge of #COVID19 situation in the country. 

SHG women use innovative communication &amp; behaviour change tools to generate awareness &amp; help containment of COVID-19: https://t.co/TRexRXWK7f

@MoRD_GOI @MinistryWCD",COVIDNewsByMIB,113687,,#IndiaFightsCorona,COVIDNewsByMIB,,"#indiafightscorona: 

nrlm self help group network rises to the challenge of #covid19 situation in the country. 

shg women use innovative communication &amp; behaviour change tools to generate awareness &amp; help containment of covid-19: https://t.co/trexrxwk7f

@mord_goi @ministrywcd","['behaviour change', 'corona', 'covid']",['behaviour change']
2563,10018,Fri Mar 13 21:06:30 +0000 2020,COVID19,4,1238572164355366915,,,en,,False,4,"This thread explains quite well something that's been bothering me.

Much of the UK government's response to #COVID19 seems to be based on behavioural science.

While behavioural science is hugely important, we need to be sure it's robust.

I don't think I'm sure of that. https://t.co/3JgmbWM8Mv",statsguyuk,2874,UK,Adam Jacobs,statsguyuk,,"this thread explains quite well something that's been bothering me.

much of the uk government's response to #covid19 seems to be based on behavioural science.

while behavioural science is hugely important, we need to be sure it's robust.

i don't think i'm sure of that. https://t.co/3jgmbwm8mv","['behavioural science', 'covid']",['behavioural science']
2564,10019,Fri Apr 03 09:00:23 +0000 2020,behaviouraleconomics globaldev COVID19,5,1245999578580688903,,,en,,False,0,"How can applying #behaviouraleconomics to address social norms, psychological biases, and self-beliefs help us design better #globaldev policies, particularly in light of #COVID19? Our consultant Donna Harris explores recent case studies: https://t.co/26USSvGro1 @Oxford_CSAE https://t.co/kPCPt5wvtb",OPMglobal,3027,Worldwide,OPM,OPMglobal,,"how can applying #behaviouraleconomics to address social norms, psychological biases, and self-beliefs help us design better #globaldev policies, particularly in light of #covid19? our consultant donna harris explores recent case studies: https://t.co/26ussvgro1 @oxford_csae https://t.co/kpcpt5wvtb","['behaviouraleconomics', 'covid']",['behaviouraleconomics']
2566,10022,Mon May 18 12:21:52 +0000 2020,shielding COVID19,0,1262357736714645504,1.2623466652200796e+18,morefluids,en,,,1,RT @morefluids: For those of us #shielding behavioural science was behind Gov text messages. Short piece on technology &amp; #COVID19,SATURN_UK,111,"Bristol, England",SATURN,SATURN_UK,,rt @morefluids: for those of us #shielding behavioural science was behind gov text messages. short piece on technology &amp; #covid19,"['behavioural science', 'covid']",['behavioural science']
2568,10026,Tue May 26 12:42:11 +0000 2020,COVID19,3,1265261953544523776,,,en,,False,1,We all have a role to play in getting on top of #COVID19. Practicing physical distancing is something we all need to do. This will require behaviour change says @davidnabarro. https://t.co/vwOydc02Dw,OneYoungWorld,153036,London,One Young World,OneYoungWorld,,we all have a role to play in getting on top of #covid19. practicing physical distancing is something we all need to do. this will require behaviour change says @davidnabarro. https://t.co/vwoydc02dw,"['behaviour change', 'covid']",['behaviour change']
2569,10031,Thu Mar 05 19:36:04 +0000 2020,,0,1235650304164745217,,,en,"Kings Langley, East",False,0,"Powerful illustration that knowing &amp; saying something doesn't mean you'll do it. Important lesson for behaviour change, health promotion  political communication @Practicalpolity https://t.co/gz25qW12F8",DemocracyM,1602,UK,Democracy Matters,DemocracyM,,"powerful illustration that knowing &amp; saying something doesn't mean you'll do it. important lesson for behaviour change, health promotion  political communication @practicalpolity https://t.co/gz25qw12f8",['behaviour change'],['behaviour change']
2573,10043,Thu May 14 19:15:06 +0000 2020,COVID19,5,1261012180239073282,,,en,,False,1,"“The psychology of pandemics was not on my research agenda, but I can tell you one thing: it is now,” —  Psychologist and behavioural scientist @Sander_vdLinden discusses tackling #COVID19.

https://t.co/3zJDhuhN2W @CambPsych @ChurchillCol https://t.co/rc7mLfZ73W",yourscambridge,2452,"Cambridge, England","Yours, Cambridge",yourscambridge,,"“the psychology of pandemics was not on my research agenda, but i can tell you one thing: it is now,” —  psychologist and behavioural scientist @sander_vdlinden discusses tackling #covid19.

https://t.co/3zjdhuhn2w @cambpsych @churchillcol https://t.co/rc7mlfz73w","['behavioural scientist', 'psychology', 'psychologist', 'pandemic', 'covid']","['behavioural scientist', 'psychology', 'psychologist']"
2576,10067,Mon Apr 20 18:15:11 +0000 2020,Covid19 lockdown behaviourchange psychology,13,1252299792119672832,,,en,,False,9,We've created new guidance to support policymakers and communicators drive behavioural change to help prevent the spread of #Covid19 #lockdown #behaviourchange #psychology https://t.co/EbNGVqoULc https://t.co/5cPpAWFl5D,BPSOfficial,86225,"Leicester, UK",British Psychological Society,BPSOfficial,,we've created new guidance to support policymakers and communicators drive behavioural change to help prevent the spread of #covid19 #lockdown #behaviourchange #psychology https://t.co/ebngvqoulc https://t.co/5cppawfl5d,"['behavioural change', 'behaviourchange', 'psychology', 'covid']","['behavioural change', 'behaviourchange', 'psychology']"
2577,10068,Wed May 13 08:58:21 +0000 2020,COVID19 SlowtheSpread coronavirus,1,1260494578462928896,,,en,,False,1,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/KQ1BHIXPsw https://t.co/AafGPO3uXt",NapnapRawpixel,4,,nnap.hataipat,NapnapRawpixel,,"@byrawpixel have used a new behavioural science study by @hkstrategies &amp; their creativity to develop a series of #covid19 resources to help everyone effectively convey key messages &amp; #slowthespread. get those and 10,000+ free #coronavirus images at https://t.co/kq1bhixpsw https://t.co/aafgpo3uxt","['behavioural science', 'corona', 'covid']",['behavioural science']
2578,10078,Sat May 23 14:08:33 +0000 2020,COVID19,0,1264196524818522117,,,en,,False,0,"Yesterday I was honored to host a talk with professor @CassSunstein from @Harvard. Addressing an audience of Brazilians who are facing a spike in covid-19 cases, he talked about what individuais and public policies can do 

#COVID19 

https://t.co/oQWt7Xc0qd",felippe_ramos,603,"Salvador, Brazil",Felippe Ramos,felippe_ramos,,"yesterday i was honored to host a talk with professor @casssunstein from @harvard. addressing an audience of brazilians who are facing a spike in covid-19 cases, he talked about what individuais and public policies can do 

#covid19 

https://t.co/oqwt7xc0qd","['sunstein', 'covid']",['sunstein']
2579,10079,Sat Mar 14 15:39:21 +0000 2020,covid19,0,1238852224991875074,,,en,,False,0,"This morning .@SusanMichie was talking about trying to maintain the credibility of chris whitty et al not because he is offering good policy ( she thinks he is) but disbelief/ counter arguments means that govt will have lost control of their narrative.

#covid19 https://t.co/NKSLUESeE9",tomcoll52956768,25,London,Tom Collins,tomcoll52956768,,"this morning .@susanmichie was talking about trying to maintain the credibility of chris whitty et al not because he is offering good policy ( she thinks he is) but disbelief/ counter arguments means that govt will have lost control of their narrative.

#covid19 https://t.co/nksluesee9","['michie', 'covid']",['michie']
2580,10091,Sat Mar 28 11:28:39 +0000 2020,,0,1243862561973395456,,,en,,False,0,@nntaleb @normonics @yaneerbaryam pls educate Indian IYI economist using present numbers to calculate “mortality rate” &amp; asking for “evidence &amp; science” based cost-benefit analysis (aka @CassSunstein a month ago) vs nationwide lockdown for 3 weeks. @orfonline has govt cred sadly https://t.co/KhwOXHM70Q,abhi2point0,4048,India,Abhimanyu R,abhi2point0,,@nntaleb @normonics @yaneerbaryam pls educate indian iyi economist using present numbers to calculate “mortality rate” &amp; asking for “evidence &amp; science” based cost-benefit analysis (aka @casssunstein a month ago) vs nationwide lockdown for 3 weeks. @orfonline has govt cred sadly https://t.co/khwoxhm70q,['sunstein'],['sunstein']
2583,10095,Fri Apr 03 08:53:43 +0000 2020,,13,1245997900582268930,,,en,,False,5,An admirable initiative from one of the leading social psychology journals. An opportunity for interaction-based studies of (e.g) medical communication to appear before a wide audience. https://t.co/Ir71bYlJsF,rolsi_journal,2726,,rolsi journal,rolsi_journal,,an admirable initiative from one of the leading social psychology journals. an opportunity for interaction-based studies of (e.g) medical communication to appear before a wide audience. https://t.co/ir71byljsf,['psychology'],['psychology']
2584,10096,Sat Apr 04 21:09:22 +0000 2020,COVID19,0,1246545420651835397,,,en,,,2,"Mobile data
Digital data
Migration (humans and animals) data
Environmental data
Behavioural science (online and offline) data.

#COVID19: A pandemic of manifold data for data analysts and data crunchers.",DolapoAina,3394,🇳🇬🇷🇼🇲🇦🇶🇦🇪🇪🇮🇱🇺🇳🌍,Dolapo Aina,DolapoAina,,"mobile data
digital data
migration (humans and animals) data
environmental data
behavioural science (online and offline) data.

#covid19: a pandemic of manifold data for data analysts and data crunchers.","['behavioural science', 'pandemic', 'covid']",['behavioural science']
2585,10099,Sun May 03 08:11:52 +0000 2020,,0,1256859004241879040,1.2568577501408297e+18,NidhiSi26533467,en,,,3,RT @NidhiSi26533467: DM me for counselling in case of any significant behaviour change,Ha_Hu_Deshbhakt,403,"Mumbai, India",अंकित शर्मा (स्वर्ग से)। NRC। विराथु,Ha_Hu_Deshbhakt,,rt @nidhisi26533467: dm me for counselling in case of any significant behaviour change,['behaviour change'],['behaviour change']
2589,10107,Sat Mar 14 15:14:32 +0000 2020,,1,1238845979589214209,,,en,,False,0,"What is % of herd immunity in question? (Measles is 97%)

Why can't herd immunity not wait for Summer as in other countries?

If the vulnerable ones happen to need a Transplant for Leukemia: 

Not now mate our Hospital is overstretched with cases to build our herd immunity https://t.co/DK9r5Ggzzf",alex_akanell,355,"Birmingham , UK",Dr Alexandros Kanellopoulos,alex_akanell,,"what is % of herd immunity in question? (measles is 97%)

why can't herd immunity not wait for summer as in other countries?

if the vulnerable ones happen to need a transplant for leukemia: 

not now mate our hospital is overstretched with cases to build our herd immunity https://t.co/dk9r5ggzzf",['herd immunity'],['herd immunity']
2595,10127,Fri May 15 10:20:19 +0000 2020,COVID19,3,1261239982477455360,,,en,,False,4,"""Factors Associated With Concern, Behaviour &amp; Policy Support in Response to SARS-CoV-2."" - New pre-print by @nicholaraihani &amp; @leedewit suggests concern for self and family outweighs concern for society in motivating behaviour change in times of #COVID19.
https://t.co/QZ7UEIikr3 https://t.co/SbqYMUHZhD",EP_UCL,7496,London,UCL Experimental Psychology,EP_UCL,,"""factors associated with concern, behaviour &amp; policy support in response to sars-cov-2."" - new pre-print by @nicholaraihani &amp; @leedewit suggests concern for self and family outweighs concern for society in motivating behaviour change in times of #covid19.
https://t.co/qz7ueiikr3 https://t.co/sbqymuhzhd","['behaviour change', 'covid']",['behaviour change']
2596,10130,Wed Mar 04 08:24:20 +0000 2020,COVID19,0,1235118869137600512,,,en,,,0,bmj_latest: RT SusanMichie: Follow-up to our last bmj_latest piece last week - this time how to enable the recommended behaviours to reduce #COVID19 transmission UCLBehaveChange EHPSociety divhealthpsych BehavioralMed UKSBM NHSEngland PHE_uk BSPHNetwork PRUBehaviourSci …,aruberutou,48,"Sapporo, Hokkaido",GAYLEアルベルトウ,aruberutou,,bmj_latest: rt susanmichie: follow-up to our last bmj_latest piece last week - this time how to enable the recommended behaviours to reduce #covid19 transmission uclbehavechange ehpsociety divhealthpsych behavioralmed uksbm nhsengland phe_uk bsphnetwork prubehavioursci …,"['michie', 'covid']",['michie']
2599,10135,Fri May 29 17:39:50 +0000 2020,GeorgeLowenstein COVID19 BehSci BehaviouralEconomics BehaviouralScience,10,1266424023610560512,,,en,,False,0,We are back with exciting news! Join us and @BusaraCenter in welcoming #GeorgeLowenstein as he talks about the psychology behind containing the spread of #COVID19 Registration link in the tweet below! #BehSci #BehaviouralEconomics #BehaviouralScience https://t.co/B7HVaDcUUX,ddiddi,376,"New Delhi, India",Divyani Diddi,ddiddi,,we are back with exciting news! join us and @busaracenter in welcoming #georgelowenstein as he talks about the psychology behind containing the spread of #covid19 registration link in the tweet below! #behsci #behaviouraleconomics #behaviouralscience https://t.co/b7hvadcuux,"['behaviouralscience', 'psychology', 'behaviouraleconomics', 'covid']","['behaviouralscience', 'psychology', 'behaviouraleconomics']"
2600,10142,Thu May 14 17:47:12 +0000 2020,economics nudge MedTwitter COVID19,0,1260990055872684039,,,en,,False,0,Really interesting read on behavioural #economics and #nudge. #MedTwitter #COVID19 . The 'Just Stay Home' Message Will Backfire - The Atlantic https://t.co/cqB6efFyUz,DrVikasKapil,340,London,Dr Vikas Kapil,DrVikasKapil,,really interesting read on behavioural #economics and #nudge. #medtwitter #covid19 . the 'just stay home' message will backfire - the atlantic https://t.co/cqb6effyuz,"['nudge', 'covid']",['nudge']
2603,10149,Sat May 02 13:15:42 +0000 2020,secondwave COVID19,24,1256573079578443776,,,en,,False,6,I feel we are overall late to ensure everyone of us knows what to do to avoid the #secondwave #COVID19 It is not the time to be complacent! Sustaining behaviour change is 🔑 https://t.co/ZWvSwxnP2i,ombaggio,2481,Geneva (body) Italy (heart),ombaggio,ombaggio,,i feel we are overall late to ensure everyone of us knows what to do to avoid the #secondwave #covid19 it is not the time to be complacent! sustaining behaviour change is 🔑 https://t.co/zwvswxnp2i,"['behaviour change', 'covid']",['behaviour change']
2604,10157,Wed Apr 15 13:24:05 +0000 2020,,0,1250414593299681281,,,en,,False,0,Led by the science we were told by Govt ? Not real science but behavioural science. (The public would find it too difficult to be locked down for a long time !) If social distancing had been implemented at that time how many lives could have been saved ? https://t.co/UXrQVaaXaU,DrTmyron,121,Cambridge,MPT,DrTmyron,,led by the science we were told by govt ? not real science but behavioural science. (the public would find it too difficult to be locked down for a long time !) if social distancing had been implemented at that time how many lives could have been saved ? https://t.co/uxrqvaaxau,['behavioural science'],['behavioural science']
2606,10173,Thu Apr 09 11:32:04 +0000 2020,workingfromhome Covid19 behaviouralscience,2,1248212077166112768,,,en,,False,1,"Spending too much time on your phone? Struggling to switch off? 

As millions adapt to #workingfromhome in response to #Covid19, Carr Communications will host a free #behaviouralscience webinar on how you can work more effectively from home.Register here https://t.co/DTqOKqWqrv https://t.co/LZgSo5DDkD",CarrCommsLtd,3115,"24 Fitzwilliam Place, Dublin 2",Carr Communications,CarrCommsLtd,,"spending too much time on your phone? struggling to switch off? 

as millions adapt to #workingfromhome in response to #covid19, carr communications will host a free #behaviouralscience webinar on how you can work more effectively from home.register here https://t.co/dtqokqwqrv https://t.co/lzgso5ddkd","['behaviouralscience', 'covid']",['behaviouralscience']
2607,10175,Fri Apr 17 23:08:32 +0000 2020,,3,1251286449632219136,,,en,,False,1,Am I missing something? Vulnerables to be cocooned until herd immunity or vaccine achieved - neither of which have an achievable date in sight. Vulnerables most likely to need treatment which will be at best delayed if not refused for benefit of those able to be saved from virus. https://t.co/Ndso793uo7,christinemthom5,251,,christine thomas,christinemthom5,,am i missing something? vulnerables to be cocooned until herd immunity or vaccine achieved - neither of which have an achievable date in sight. vulnerables most likely to need treatment which will be at best delayed if not refused for benefit of those able to be saved from virus. https://t.co/ndso793uo7,['herd immunity'],['herd immunity']
2609,10177,Wed Jun 03 04:42:47 +0000 2020,COVID19 KomeshaCorona,3,1268040411995668481,,,en,,,0,"To curb further spread of the #COVID19 disease, behaviour change within individuals is key, as it will influence adoption of new behaviours like: 
✅Washing hands regularly with soap and running water.
✅Wearing of masks.
✅Physical distancing.
#KomeshaCorona 📞719📱*719#",PSKenya_,2167,Nairobi,Population Services (PS) Kenya,PSKenya_,,"to curb further spread of the #covid19 disease, behaviour change within individuals is key, as it will influence adoption of new behaviours like: 
✅washing hands regularly with soap and running water.
✅wearing of masks.
✅physical distancing.
#komeshacorona 📞719📱*719#","['behaviour change', 'corona', 'covid']",['behaviour change']
2610,10178,Tue Mar 24 23:52:09 +0000 2020,,27,1242600119385513984,,,en,,False,9,Like @jetten_j and @ReicherStephen I was very happy to contribute to this paper. I think there are signs too that some of these messages are getting through. But there is still a lot more to be done. Social and behavioural science has never been more important. https://t.co/ULH0WG3wJ7,alexanderhaslam,5286,"Brisbane, Australia",Alex Haslam,alexanderhaslam,,like @jetten_j and @reicherstephen i was very happy to contribute to this paper. i think there are signs too that some of these messages are getting through. but there is still a lot more to be done. social and behavioural science has never been more important. https://t.co/ulh0wg3wj7,['behavioural science'],['behavioural science']
2611,10184,Fri May 15 23:13:42 +0000 2020,COVID19,0,1261434612716363776,,,en,,,0,"@Benioff @CassSunstein Depends on the death data and consistency. Germany hasn't been recording #COVID19 on all death certificates, opting instead for any pre-existing conditions, hence lower death rates than say UK. Other countries haven't gone down this route. So there's room for 'error' here.",PRKezza,3403,,PRKezza,PRKezza,,"@benioff @casssunstein depends on the death data and consistency. germany hasn't been recording #covid19 on all death certificates, opting instead for any pre-existing conditions, hence lower death rates than say uk. other countries haven't gone down this route. so there's room for 'error' here.","['sunstein', 'covid']",['sunstein']
